experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
release-0-bounded-lhs-2-neg-always;2l;1.249;1.227;0.012;1.09482
release-0-bounded-lhs-2-neg-always;2c;2.905;2.873;0.024;2.52267
release-0-bounded-lhs-2-neg-always;4n;3.275;3.231;0.018;2.72198
release-0-bounded-lhs-2-neg-always;4l;2.601;2.571;0.020;2.29832
release-0-bounded-lhs-2-neg-always;4c;13.537;13.472;0.051;11.231
release-0-bounded-lhs-2-neg-always;8n;7.417;7.375;0.036;6.13109
release-0-bounded-lhs-2-neg-always;8l;5.426;5.362;0.031;4.80682
release-0-bounded-lhs-2-neg-always;8c;61.105;60.915;0.167;50.0321
release-0-bounded-lhs-2-neg-always;baseline;0.611;0.592;0.010;0.522354
release-0-bounded-lhs-2-neg-always;2n;1.400;1.376;0.014;1.20722
release-0-bounded-lhs-2-neg-always;2l;1.228;1.204;0.015;1.07407
release-0-bounded-lhs-2-neg-always;2c;2.907;2.878;0.023;2.53399
release-0-bounded-lhs-2-neg-always;4n;3.270;3.240;0.019;2.73498
release-0-bounded-lhs-2-neg-always;4l;2.588;2.562;0.020;2.29238
release-0-bounded-lhs-2-neg-always;4c;13.523;13.460;0.051;11.2207
release-0-bounded-lhs-2-neg-always;8n;7.415;7.373;0.036;6.12673
release-0-bounded-lhs-2-neg-always;8l;5.386;5.349;0.027;4.79832
release-0-bounded-lhs-2-neg-always;8c;61.389;61.169;0.186;50.1428
release-0-bounded-lhs-2-neg-always;baseline;0.614;0.593;0.013;0.524866
release-0-bounded-lhs-2-neg-always;2n;1.390;1.367;0.014;1.19881
release-0-bounded-lhs-2-neg-always;2l;1.250;1.228;0.012;1.09625
release-0-bounded-lhs-2-neg-always;2c;2.872;2.844;0.021;2.50311
release-0-bounded-lhs-2-neg-always;4n;3.226;3.198;0.019;2.69217
release-0-bounded-lhs-2-neg-always;4l;2.589;2.558;0.026;2.28719
release-0-bounded-lhs-2-neg-always;4c;13.621;13.533;0.051;11.3097
release-0-bounded-lhs-2-neg-always;8n;7.358;7.319;0.029;6.07383
release-0-bounded-lhs-2-neg-always;8l;5.353;5.313;0.031;4.76913
release-0-bounded-lhs-2-neg-always;8c;61.176;60.964;0.177;49.9815
release-0-bounded-lhs-2-neg-always;baseline;0.599;0.579;0.015;0.512966
release-0-bounded-lhs-2-neg-always;2n;1.395;1.374;0.012;1.20667
release-0-bounded-lhs-2-neg-always;2l;1.263;1.241;0.013;1.10742
release-0-bounded-lhs-2-neg-always;2c;2.905;2.878;0.017;2.53437
release-0-bounded-lhs-2-neg-always;4n;3.270;3.217;0.018;2.7141
release-0-bounded-lhs-2-neg-always;4l;2.625;2.596;0.023;2.32777
release-0-bounded-lhs-2-neg-always;4c;13.480;13.417;0.052;11.1673
release-0-bounded-lhs-2-neg-always;8n;7.355;7.311;0.032;6.07439
release-0-bounded-lhs-2-neg-always;8l;5.436;5.371;0.031;4.82162
release-0-bounded-lhs-2-neg-always;8c;61.333;61.143;0.173;50.1617
release-0-bounded-lhs-2-neg-always;baseline;0.601;0.581;0.012;0.51351
release-0-bounded-lhs-2-neg-always;2n;1.390;1.367;0.012;1.19951
release-0-bounded-lhs-2-neg-always;2l;1.237;1.213;0.015;1.08183
release-0-bounded-lhs-2-neg-always;2c;2.907;2.879;0.022;2.53549
release-0-bounded-lhs-2-neg-always;4n;3.239;3.211;0.019;2.70578
release-0-bounded-lhs-2-neg-always;4l;2.583;2.556;0.017;2.28506
release-0-bounded-lhs-2-neg-always;4c;13.637;13.576;0.047;11.3226
release-0-bounded-lhs-2-neg-always;8n;7.417;7.362;0.032;6.12357
release-0-bounded-lhs-2-neg-always;8l;5.381;5.340;0.028;4.79526
release-0-bounded-lhs-2-neg-always;8c;61.227;61.013;0.181;50.0689
release-0-bounded-lhs-2-neg-until;baseline;0.410;0.389;0.011;0.334116
release-0-bounded-lhs-2-neg-until;2n;0.999;0.975;0.015;0.846413
release-0-bounded-lhs-2-neg-until;2l;0.856;0.835;0.012;0.724231
release-0-bounded-lhs-2-neg-until;2c;2.016;1.984;0.021;1.73067
release-0-bounded-lhs-2-neg-until;4n;2.297;2.270;0.022;1.87349
release-0-bounded-lhs-2-neg-until;4l;1.767;1.740;0.021;1.52349
release-0-bounded-lhs-2-neg-until;4c;9.312;9.259;0.042;7.60214
release-0-bounded-lhs-2-neg-until;8n;5.286;5.222;0.031;4.23677
release-0-bounded-lhs-2-neg-until;8l;3.764;3.728;0.029;3.28793
release-0-bounded-lhs-2-neg-until;8c;43.364;43.216;0.135;34.4316
release-0-bounded-lhs-2-neg-until;baseline;0.410;0.390;0.015;0.334754
release-0-bounded-lhs-2-neg-until;2n;0.989;0.968;0.011;0.842061
release-0-bounded-lhs-2-neg-until;2l;0.850;0.830;0.012;0.720669
release-0-bounded-lhs-2-neg-until;2c;1.991;1.967;0.015;1.71007
release-0-bounded-lhs-2-neg-until;4n;2.310;2.282;0.019;1.89089
release-0-bounded-lhs-2-neg-until;4l;1.809;1.759;0.015;1.53737
release-0-bounded-lhs-2-neg-until;4c;9.257;9.208;0.040;7.56274
release-0-bounded-lhs-2-neg-until;8n;5.196;5.163;0.025;4.19488
release-0-bounded-lhs-2-neg-until;8l;3.726;3.691;0.029;3.25263
release-0-bounded-lhs-2-neg-until;8c;43.380;43.202;0.143;34.4017
release-0-bounded-lhs-2-neg-until;baseline;0.413;0.396;0.011;0.341138
release-0-bounded-lhs-2-neg-until;2n;0.985;0.964;0.012;0.838505
release-0-bounded-lhs-2-neg-until;2l;0.839;0.819;0.013;0.710187
release-0-bounded-lhs-2-neg-until;2c;1.998;1.971;0.017;1.71768
release-0-bounded-lhs-2-neg-until;4n;2.283;2.258;0.019;1.86787
release-0-bounded-lhs-2-neg-until;4l;1.758;1.732;0.016;1.51428
release-0-bounded-lhs-2-neg-until;4c;9.368;9.314;0.047;7.6738
release-0-bounded-lhs-2-neg-until;8n;5.243;5.207;0.028;4.22315
release-0-bounded-lhs-2-neg-until;8l;3.777;3.742;0.027;3.30454
release-0-bounded-lhs-2-neg-until;8c;43.468;43.319;0.135;34.5201
release-0-bounded-lhs-2-neg-until;baseline;0.404;0.386;0.009;0.330872
release-0-bounded-lhs-2-neg-until;2n;0.981;0.959;0.013;0.832422
release-0-bounded-lhs-2-neg-until;2l;0.857;0.834;0.018;0.725235
release-0-bounded-lhs-2-neg-until;2c;2.006;1.982;0.019;1.72366
release-0-bounded-lhs-2-neg-until;4n;2.323;2.295;0.023;1.90111
release-0-bounded-lhs-2-neg-until;4l;1.762;1.735;0.022;1.51952
release-0-bounded-lhs-2-neg-until;4c;9.367;9.287;0.049;7.63577
release-0-bounded-lhs-2-neg-until;8n;5.219;5.186;0.026;4.21765
release-0-bounded-lhs-2-neg-until;8l;3.724;3.690;0.027;3.24666
release-0-bounded-lhs-2-neg-until;8c;43.165;43.018;0.135;34.2375
release-0-bounded-lhs-2-neg-until;baseline;0.415;0.394;0.013;0.339008
release-0-bounded-lhs-2-neg-until;2n;0.981;0.961;0.011;0.835794
release-0-bounded-lhs-2-neg-until;2l;0.853;0.831;0.017;0.719125
release-0-bounded-lhs-2-neg-until;2c;2.005;1.979;0.015;1.72612
release-0-bounded-lhs-2-neg-until;4n;2.315;2.290;0.017;1.8961
release-0-bounded-lhs-2-neg-until;4l;1.806;1.753;0.022;1.53301
release-0-bounded-lhs-2-neg-until;4c;9.338;9.287;0.042;7.6408
release-0-bounded-lhs-2-neg-until;8n;5.205;5.168;0.031;4.19726
release-0-bounded-lhs-2-neg-until;8l;3.743;3.708;0.026;3.27013
release-0-bounded-lhs-2-neg-until;8c;43.479;43.332;0.128;34.5358
release-0-bounded-lhs-2-neg-until;baseline;0.406;0.387;0.010;0.331506
release-0-bounded-lhs-2-neg-until;2n;0.989;0.969;0.011;0.841055
release-0-bounded-lhs-2-neg-until;2l;0.845;0.825;0.016;0.716261
release-0-bounded-lhs-2-neg-until;2c;2.008;1.981;0.018;1.72692
release-0-bounded-lhs-2-neg-until;4n;2.308;2.281;0.017;1.88567
release-0-bounded-lhs-2-neg-until;4l;1.729;1.704;0.019;1.48627
release-0-bounded-lhs-2-neg-until;4c;9.269;9.218;0.038;7.58694
release-0-bounded-lhs-2-neg-until;8n;5.243;5.206;0.030;4.23982
release-0-bounded-lhs-2-neg-until;8l;3.738;3.704;0.027;3.26594
release-0-bounded-lhs-2-neg-until;8c;43.409;43.261;0.134;34.4404
release-0-bounded-lhs-2-neg-until;baseline;0.406;0.388;0.009;0.332747
release-0-bounded-lhs-2-neg-until;2n;0.986;0.965;0.011;0.837736
release-0-bounded-lhs-2-neg-until;2l;0.852;0.833;0.012;0.721607
release-0-bounded-lhs-2-neg-until;2c;2.029;2.005;0.014;1.74809
release-0-bounded-lhs-2-neg-until;4n;2.344;2.316;0.025;1.91906
release-0-bounded-lhs-2-neg-until;4l;1.755;1.730;0.020;1.51451
release-0-bounded-lhs-2-neg-until;4c;9.415;9.347;0.046;7.68586
release-0-bounded-lhs-2-neg-until;8n;5.229;5.193;0.026;4.21796
release-0-bounded-lhs-2-neg-until;8l;3.747;3.714;0.027;3.27641
release-0-bounded-lhs-2-neg-until;8c;43.107;42.961;0.135;34.1886
release-0-bounded-lhs-2-neg-until;baseline;0.401;0.383;0.009;0.328684
release-0-bounded-lhs-2-neg-until;2n;0.974;0.953;0.011;0.825149
release-0-bounded-lhs-2-neg-until;2l;0.865;0.841;0.018;0.730772
release-0-bounded-lhs-2-neg-until;2c;2.012;1.987;0.015;1.73076
release-0-bounded-lhs-2-neg-until;4n;2.348;2.322;0.018;1.92442
release-0-bounded-lhs-2-neg-until;4l;1.767;1.743;0.017;1.52798
release-0-bounded-lhs-2-neg-until;4c;9.250;9.200;0.043;7.56334
release-0-bounded-lhs-2-neg-until;8n;5.226;5.191;0.023;4.22531
release-0-bounded-lhs-2-neg-until;8l;3.724;3.693;0.021;3.25591
release-0-bounded-lhs-2-neg-until;8c;43.386;43.214;0.135;34.4217
release-0-bounded-lhs-2-neg-until;baseline;0.406;0.387;0.009;0.331751
release-0-bounded-lhs-2-neg-until;2n;0.988;0.967;0.011;0.839622
release-0-bounded-lhs-2-neg-until;2l;0.859;0.837;0.014;0.725207
release-0-bounded-lhs-2-neg-until;2c;2.021;1.996;0.015;1.73906
release-0-bounded-lhs-2-neg-until;4n;2.331;2.306;0.016;1.90817
release-0-bounded-lhs-2-neg-until;4l;1.749;1.723;0.021;1.50343
release-0-bounded-lhs-2-neg-until;4c;9.259;9.209;0.038;7.55463
release-0-bounded-lhs-2-neg-until;8n;5.239;5.204;0.024;4.22616
release-0-bounded-lhs-2-neg-until;8l;3.754;3.699;0.026;3.25857
release-0-bounded-lhs-2-neg-until;8c;43.640;43.496;0.131;34.7158
release-0-bounded-lhs-2-neg-until;baseline;0.415;0.397;0.009;0.34215
release-0-bounded-lhs-2-neg-until;2n;0.978;0.957;0.012;0.830202
release-0-bounded-lhs-2-neg-until;2l;0.844;0.824;0.012;0.715355
release-0-bounded-lhs-2-neg-until;2c;2.026;2.001;0.016;1.74332
release-0-bounded-lhs-2-neg-until;4n;2.341;2.314;0.018;1.91447
release-0-bounded-lhs-2-neg-until;4l;1.760;1.732;0.023;1.51501
release-0-bounded-lhs-2-neg-until;4c;9.369;9.290;0.049;7.64351
release-0-bounded-lhs-2-neg-until;8n;5.215;5.178;0.026;4.20589
release-0-bounded-lhs-2-neg-until;8l;3.749;3.716;0.022;3.27559
release-0-bounded-lhs-2-neg-until;8c;43.176;43.026;0.134;34.2169
release-0-bounded-lhs-2-until;baseline;0.464;0.445;0.010;0.388347
release-0-bounded-lhs-2-until;2n;1.094;1.069;0.016;0.9345
release-0-bounded-lhs-2-until;2l;0.966;0.944;0.014;0.834718
release-0-bounded-lhs-2-until;2c;2.231;2.201;0.019;1.93353
release-0-bounded-lhs-2-until;4n;2.558;2.503;0.018;2.10901
release-0-bounded-lhs-2-until;4l;1.934;1.903;0.024;1.69058
release-0-bounded-lhs-2-until;4c;10.487;10.428;0.052;8.79217
release-0-bounded-lhs-2-until;8n;5.822;5.782;0.032;4.76698
release-0-bounded-lhs-2-until;8l;4.121;4.083;0.032;3.6382
release-0-bounded-lhs-2-until;8c;47.144;46.964;0.171;38.4635
release-0-bounded-lhs-2-until;baseline;0.463;0.442;0.012;0.385914
release-0-bounded-lhs-2-until;2n;1.104;1.079;0.015;0.943781
release-0-bounded-lhs-2-until;2l;0.972;0.951;0.012;0.837937
release-0-bounded-lhs-2-until;2c;2.238;2.210;0.018;1.94409
release-0-bounded-lhs-2-until;4n;2.552;2.524;0.022;2.13436
release-0-bounded-lhs-2-until;4l;1.945;1.917;0.020;1.70494
release-0-bounded-lhs-2-until;4c;10.460;10.403;0.048;8.76964
release-0-bounded-lhs-2-until;8n;5.836;5.797;0.029;4.78803
release-0-bounded-lhs-2-until;8l;4.176;4.139;0.031;3.69074
release-0-bounded-lhs-2-until;8c;48.379;48.148;0.200;39.4849
release-0-bounded-lhs-2-until;baseline;0.498;0.474;0.014;0.414592
release-0-bounded-lhs-2-until;2n;1.169;1.120;0.015;0.984635
release-0-bounded-lhs-2-until;2l;1.020;0.998;0.012;0.883977
release-0-bounded-lhs-2-until;2c;2.384;2.353;0.022;2.07406
release-0-bounded-lhs-2-until;4n;2.669;2.637;0.025;2.22746
release-0-bounded-lhs-2-until;4l;2.051;2.017;0.028;1.79736
release-0-bounded-lhs-2-until;4c;11.057;10.986;0.058;9.27882
release-0-bounded-lhs-2-until;8n;6.184;6.135;0.038;5.05281
release-0-bounded-lhs-2-until;8l;4.426;4.357;0.039;3.89313
release-0-bounded-lhs-2-until;8c;49.838;49.594;0.218;40.6234
release-0-bounded-lhs-2-until;baseline;0.471;0.451;0.011;0.393874
release-0-bounded-lhs-2-until;2n;1.154;1.131;0.018;0.992919
release-0-bounded-lhs-2-until;2l;1.008;0.984;0.017;0.873256
release-0-bounded-lhs-2-until;2c;2.329;2.299;0.018;2.02329
release-0-bounded-lhs-2-until;4n;2.639;2.603;0.025;2.20091
release-0-bounded-lhs-2-until;4l;2.020;1.990;0.024;1.77076
release-0-bounded-lhs-2-until;4c;11.073;11.002;0.057;9.28879
release-0-bounded-lhs-2-until;8n;6.182;6.130;0.043;5.07859
release-0-bounded-lhs-2-until;8l;4.340;4.299;0.029;3.84106
release-0-bounded-lhs-2-until;8c;49.840;49.587;0.224;40.6815
release-0-bounded-lhs-2-until;baseline;0.481;0.461;0.010;0.403186
release-0-bounded-lhs-2-until;2n;1.155;1.131;0.019;0.99426
release-0-bounded-lhs-2-until;2l;1.026;1.001;0.017;0.887329
release-0-bounded-lhs-2-until;2c;2.351;2.319;0.020;2.04762
release-0-bounded-lhs-2-until;4n;2.708;2.672;0.027;2.25576
release-0-bounded-lhs-2-until;4l;2.047;2.016;0.022;1.79693
release-0-bounded-lhs-2-until;4c;11.071;10.983;0.066;9.27331
release-0-bounded-lhs-2-until;8n;6.138;6.091;0.037;5.03301
release-0-bounded-lhs-2-until;8l;4.391;4.349;0.033;3.87819
release-0-bounded-lhs-2-until;8c;49.912;49.634;0.224;40.7041
release-0-bounded-lhs-2-until;baseline;0.487;0.466;0.012;0.408136
release-0-bounded-lhs-2-until;2n;1.141;1.116;0.021;0.980496
release-0-bounded-lhs-2-until;2l;1.013;0.989;0.015;0.874523
release-0-bounded-lhs-2-until;2c;2.349;2.317;0.024;2.0424
release-0-bounded-lhs-2-until;4n;2.630;2.596;0.024;2.18394
release-0-bounded-lhs-2-until;4l;2.023;1.995;0.019;1.77669
release-0-bounded-lhs-2-until;4c;11.080;11.008;0.053;9.28215
release-0-bounded-lhs-2-until;8n;6.231;6.155;0.043;5.09063
release-0-bounded-lhs-2-until;8l;4.352;4.311;0.029;3.84235
release-0-bounded-lhs-2-until;8c;50.320;50.073;0.212;41.1545
release-0-bounded-lhs-2-until;baseline;0.486;0.467;0.010;0.408961
release-0-bounded-lhs-2-until;2n;1.140;1.117;0.015;0.980004
release-0-bounded-lhs-2-until;2l;1.012;0.989;0.013;0.877938
release-0-bounded-lhs-2-until;2c;2.406;2.348;0.024;2.0739
release-0-bounded-lhs-2-until;4n;2.642;2.610;0.026;2.20782
release-0-bounded-lhs-2-until;4l;2.035;2.002;0.023;1.78345
release-0-bounded-lhs-2-until;4c;11.133;11.061;0.053;9.35092
release-0-bounded-lhs-2-until;8n;6.157;6.107;0.041;5.04455
release-0-bounded-lhs-2-until;8l;4.344;4.303;0.028;3.84582
release-0-bounded-lhs-2-until;8c;49.614;49.369;0.210;40.4256
release-0-bounded-lhs-2-until;baseline;0.480;0.460;0.016;0.401687
release-0-bounded-lhs-2-until;2n;1.152;1.129;0.018;0.992619
release-0-bounded-lhs-2-until;2l;1.007;0.984;0.013;0.86997
release-0-bounded-lhs-2-until;2c;2.377;2.346;0.020;2.06028
release-0-bounded-lhs-2-until;4n;2.607;2.572;0.024;2.17066
release-0-bounded-lhs-2-until;4l;2.027;1.996;0.020;1.7777
release-0-bounded-lhs-2-until;4c;11.104;11.028;0.057;9.31913
release-0-bounded-lhs-2-until;8n;6.143;6.094;0.040;5.02642
release-0-bounded-lhs-2-until;8l;4.358;4.317;0.028;3.85537
release-0-bounded-lhs-2-until;8c;49.902;49.658;0.215;40.7302
release-0-bounded-lhs-2-until;baseline;0.477;0.459;0.010;0.400209
release-0-bounded-lhs-2-until;2n;1.163;1.136;0.020;0.994606
release-0-bounded-lhs-2-until;2l;1.002;0.980;0.018;0.867967
release-0-bounded-lhs-2-until;2c;2.339;2.310;0.020;2.03738
release-0-bounded-lhs-2-until;4n;2.636;2.602;0.022;2.19945
release-0-bounded-lhs-2-until;4l;2.021;1.993;0.018;1.77499
release-0-bounded-lhs-2-until;4c;11.061;10.990;0.059;9.29256
release-0-bounded-lhs-2-until;8n;6.232;6.183;0.038;5.1089
release-0-bounded-lhs-2-until;8l;4.452;4.409;0.030;3.94648
release-0-bounded-lhs-2-until;8c;49.769;49.525;0.213;40.6019
release-0-bounded-lhs-2-until;baseline;0.500;0.477;0.018;0.417211
release-0-bounded-lhs-2-until;2n;1.154;1.130;0.013;0.993407
release-0-bounded-lhs-2-until;2l;1.025;1.001;0.019;0.887344
release-0-bounded-lhs-2-until;2c;2.365;2.334;0.024;2.06109
release-0-bounded-lhs-2-until;4n;2.622;2.593;0.018;2.18965
release-0-bounded-lhs-2-until;4l;2.068;2.037;0.023;1.81606
release-0-bounded-lhs-2-until;4c;11.068;10.994;0.060;9.26167
release-0-bounded-lhs-2-until;8n;6.119;6.071;0.037;4.99968
release-0-bounded-lhs-2-until;8l;4.842;4.778;0.039;4.28064
release-0-bounded-lhs-2-until;8c;53.987;53.740;0.220;44.2149
release-a-bounded-lhs-2-always;baseline;1.301;1.269;0.026;1.26501
release-a-bounded-lhs-2-always;2n;2.836;2.794;0.029;2.78809
release-a-bounded-lhs-2-always;2l;5.310;5.226;0.046;5.23553
release-a-bounded-lhs-2-always;2c;11.669;11.569;0.082;11.5948
release-a-bounded-lhs-2-always;4n;6.201;6.131;0.052;6.11863
release-a-bounded-lhs-2-always;4l;22.524;22.348;0.155;22.4407
release-a-bounded-lhs-2-always;4c;109.509;108.782;0.639;109.182
release-a-bounded-lhs-2-always;8n;13.900;13.787;0.097;13.7047
release-a-bounded-lhs-2-always;8l;98.334;97.648;0.626;98.1529
release-a-bounded-lhs-2-always;8c;1032.363;1026.910;5.045;1030.21
release-a-bounded-lhs-2-always;baseline;1.239;1.196;0.020;1.18977
release-a-bounded-lhs-2-always;2n;2.630;2.594;0.024;2.58785
release-a-bounded-lhs-2-always;2l;4.951;4.897;0.039;4.90053
release-a-bounded-lhs-2-always;2c;10.943;10.861;0.063;10.87
release-a-bounded-lhs-2-always;4n;5.906;5.818;0.050;5.79967
release-a-bounded-lhs-2-always;4l;21.500;21.351;0.137;21.4163
release-a-bounded-lhs-2-always;4c;104.327;103.753;0.553;104.02
release-a-bounded-lhs-2-always;8n;12.911;12.819;0.077;12.7299
release-a-bounded-lhs-2-always;8l;92.246;91.689;0.535;92.0589
release-a-bounded-lhs-2-always;8c;980.346;976.080;4.187;978.271
release-a-bounded-lhs-2-always;baseline;1.231;1.204;0.022;1.19868
release-a-bounded-lhs-2-always;2n;2.633;2.592;0.032;2.58673
release-a-bounded-lhs-2-always;2l;4.977;4.926;0.042;4.92943
release-a-bounded-lhs-2-always;2c;11.111;11.001;0.077;11.0145
release-a-bounded-lhs-2-always;4n;5.891;5.830;0.049;5.81216
release-a-bounded-lhs-2-always;4l;21.288;21.115;0.143;21.1799
release-a-bounded-lhs-2-always;4c;103.507;102.915;0.554;103.178
release-a-bounded-lhs-2-always;8n;13.076;12.969;0.085;12.8794
release-a-bounded-lhs-2-always;8l;92.595;92.007;0.545;92.3781
release-a-bounded-lhs-2-always;8c;977.845;973.642;4.142;975.768
release-a-bounded-lhs-2-always;baseline;1.226;1.197;0.019;1.19178
release-a-bounded-lhs-2-always;2n;2.639;2.600;0.028;2.594
release-a-bounded-lhs-2-always;2l;4.958;4.909;0.039;4.91297
release-a-bounded-lhs-2-always;2c;10.992;10.881;0.078;10.891
release-a-bounded-lhs-2-always;4n;5.858;5.798;0.053;5.78246
release-a-bounded-lhs-2-always;4l;21.152;21.007;0.133;21.0728
release-a-bounded-lhs-2-always;4c;103.552;102.968;0.550;103.228
release-a-bounded-lhs-2-always;8n;13.073;12.979;0.085;12.8848
release-a-bounded-lhs-2-always;8l;92.052;91.463;0.553;91.8293
release-a-bounded-lhs-2-always;8c;973.897;969.663;4.144;971.818
release-a-bounded-lhs-2-always;baseline;1.225;1.199;0.016;1.19291
release-a-bounded-lhs-2-always;2n;2.640;2.601;0.030;2.59335
release-a-bounded-lhs-2-always;2l;4.958;4.908;0.046;4.91083
release-a-bounded-lhs-2-always;2c;10.976;10.895;0.065;10.904
release-a-bounded-lhs-2-always;4n;5.868;5.809;0.045;5.79201
release-a-bounded-lhs-2-always;4l;21.321;21.175;0.142;21.2414
release-a-bounded-lhs-2-always;4c;103.380;102.815;0.549;103.076
release-a-bounded-lhs-2-always;8n;12.960;12.841;0.086;12.7537
release-a-bounded-lhs-2-always;8l;93.067;92.481;0.547;92.8489
release-a-bounded-lhs-2-always;8c;976.567;972.311;4.192;974.504
release-a-bounded-lhs-2-always;baseline;1.218;1.187;0.020;1.18066
release-a-bounded-lhs-2-always;2n;2.627;2.590;0.025;2.5828
release-a-bounded-lhs-2-always;2l;5.013;4.937;0.044;4.9407
release-a-bounded-lhs-2-always;2c;10.966;10.885;0.072;10.8948
release-a-bounded-lhs-2-always;4n;5.910;5.848;0.050;5.82854
release-a-bounded-lhs-2-always;4l;21.197;21.023;0.140;21.088
release-a-bounded-lhs-2-always;4c;103.245;102.683;0.547;102.939
release-a-bounded-lhs-2-always;8n;12.971;12.880;0.074;12.7931
release-a-bounded-lhs-2-always;8l;92.652;92.065;0.545;92.4431
release-a-bounded-lhs-2-always;8c;971.912;967.680;4.172;969.825
release-a-bounded-lhs-2-always;baseline;1.205;1.174;0.022;1.16798
release-a-bounded-lhs-2-always;2n;2.638;2.599;0.033;2.59207
release-a-bounded-lhs-2-always;2l;4.992;4.918;0.041;4.9205
release-a-bounded-lhs-2-always;2c;10.948;10.866;0.069;10.8764
release-a-bounded-lhs-2-always;4n;5.909;5.822;0.049;5.80361
release-a-bounded-lhs-2-always;4l;21.237;21.091;0.134;21.1575
release-a-bounded-lhs-2-always;4c;104.732;104.154;0.557;104.422
release-a-bounded-lhs-2-always;8n;14.521;14.425;0.086;14.3227
release-a-bounded-lhs-2-always;8l;93.879;93.311;0.547;93.6909
release-a-bounded-lhs-2-always;8c;977.925;973.600;4.203;975.805
release-a-bounded-lhs-2-always;baseline;1.244;1.205;0.024;1.19977
release-a-bounded-lhs-2-always;2n;2.645;2.606;0.029;2.5999
release-a-bounded-lhs-2-always;2l;4.976;4.925;0.044;4.92892
release-a-bounded-lhs-2-always;2c;10.941;10.856;0.079;10.8666
release-a-bounded-lhs-2-always;4n;5.864;5.805;0.048;5.78678
release-a-bounded-lhs-2-always;4l;21.218;21.072;0.138;21.136
release-a-bounded-lhs-2-always;4c;103.040;102.481;0.537;102.741
release-a-bounded-lhs-2-always;8n;13.180;13.085;0.080;12.9965
release-a-bounded-lhs-2-always;8l;92.296;91.745;0.533;92.1087
release-a-bounded-lhs-2-always;8c;975.548;971.335;4.143;973.466
release-a-bounded-lhs-2-always;baseline;1.247;1.213;0.016;1.20726
release-a-bounded-lhs-2-always;2n;2.619;2.582;0.025;2.57464
release-a-bounded-lhs-2-always;2l;5.010;4.961;0.042;4.96366
release-a-bounded-lhs-2-always;2c;11.005;10.923;0.067;10.9342
release-a-bounded-lhs-2-always;4n;5.900;5.838;0.052;5.81878
release-a-bounded-lhs-2-always;4l;21.347;21.202;0.132;21.2659
release-a-bounded-lhs-2-always;4c;103.582;103.004;0.542;103.266
release-a-bounded-lhs-2-always;8n;13.097;13.007;0.073;12.9168
release-a-bounded-lhs-2-always;8l;92.949;92.382;0.550;92.7571
release-a-bounded-lhs-2-always;8c;973.818;969.580;4.162;971.741
release-a-bounded-lhs-2-always;baseline;1.259;1.215;0.024;1.20959
release-a-bounded-lhs-2-always;2n;2.617;2.578;0.032;2.57155
release-a-bounded-lhs-2-always;2l;4.932;4.882;0.044;4.88463
release-a-bounded-lhs-2-always;2c;10.927;10.847;0.064;10.857
release-a-bounded-lhs-2-always;4n;5.812;5.754;0.045;5.73599
release-a-bounded-lhs-2-always;4l;21.197;21.052;0.133;21.1154
release-a-bounded-lhs-2-always;4c;103.450;102.883;0.552;103.153
release-a-bounded-lhs-2-always;8n;13.157;13.065;0.077;12.9775
release-a-bounded-lhs-2-always;8l;92.735;92.185;0.539;92.5483
