experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
trigger-a-bounded-lhs-2-once;4n;4.483;4.423;0.049;4.41476
trigger-a-bounded-lhs-2-once;4l;17.123;16.970;0.135;17.0481
trigger-a-bounded-lhs-2-once;4c;83.179;82.644;0.518;82.9026
trigger-a-bounded-lhs-2-once;8n;10.024;9.934;0.072;9.88111
trigger-a-bounded-lhs-2-once;8l;74.272;73.681;0.578;74.0807
trigger-a-bounded-lhs-2-once;8c;786.703;782.197;4.455;784.155
trigger-a-bounded-lhs-2-once;baseline;0.936;0.910;0.015;0.906443
trigger-a-bounded-lhs-2-once;2n;2.046;2.009;0.026;2.00667
trigger-a-bounded-lhs-2-once;2l;3.921;3.870;0.043;3.87905
trigger-a-bounded-lhs-2-once;2c;8.850;8.750;0.077;8.77455
trigger-a-bounded-lhs-2-once;4n;4.514;4.455;0.049;4.44823
trigger-a-bounded-lhs-2-once;4l;16.971;16.818;0.139;16.8976
trigger-a-bounded-lhs-2-once;4c;87.214;86.673;0.526;86.9466
trigger-a-bounded-lhs-2-once;8n;10.500;10.413;0.080;10.3553
trigger-a-bounded-lhs-2-once;8l;74.631;74.028;0.585;74.4337
trigger-a-bounded-lhs-2-once;8c;789.693;785.175;4.467;787.16
trigger-a-bounded-lhs-2-once;baseline;0.965;0.919;0.023;0.914149
trigger-a-bounded-lhs-2-once;2n;2.046;2.007;0.028;2.00466
trigger-a-bounded-lhs-2-once;2l;3.957;3.904;0.037;3.91264
trigger-a-bounded-lhs-2-once;2c;8.837;8.749;0.078;8.77469
trigger-a-bounded-lhs-2-once;4n;4.508;4.452;0.043;4.44477
trigger-a-bounded-lhs-2-once;4l;17.281;17.127;0.134;17.2076
trigger-a-bounded-lhs-2-once;4c;82.746;82.208;0.516;82.4634
trigger-a-bounded-lhs-2-once;8n;10.297;10.208;0.079;10.1503
trigger-a-bounded-lhs-2-once;8l;74.273;73.671;0.579;74.0751
trigger-a-bounded-lhs-2-once;8c;789.271;784.750;4.473;786.744
trigger-a-bounded-lhs-2-once;baseline;0.951;0.909;0.017;0.906249
trigger-a-bounded-lhs-2-once;2n;2.073;2.031;0.029;2.02813
trigger-a-bounded-lhs-2-once;2l;3.909;3.855;0.039;3.8644
trigger-a-bounded-lhs-2-once;2c;8.760;8.670;0.073;8.69505
trigger-a-bounded-lhs-2-once;4n;4.467;4.410;0.049;4.40394
trigger-a-bounded-lhs-2-once;4l;17.115;16.956;0.141;17.038
trigger-a-bounded-lhs-2-once;4c;83.164;82.615;0.532;82.8817
trigger-a-bounded-lhs-2-once;8n;10.007;9.919;0.073;9.8654
trigger-a-bounded-lhs-2-once;8l;74.641;74.012;0.602;74.4211
trigger-a-bounded-lhs-2-once;8c;791.565;786.986;4.533;789.046
trigger-a-bounded-lhs-2-once;baseline;0.946;0.903;0.024;0.899277
trigger-a-bounded-lhs-2-once;2n;2.225;2.179;0.033;2.18171
trigger-a-bounded-lhs-2-once;2l;4.288;4.231;0.041;4.2416
trigger-a-bounded-lhs-2-once;2c;9.742;9.649;0.075;9.67546
trigger-a-bounded-lhs-2-once;4n;4.998;4.925;0.054;4.92012
trigger-a-bounded-lhs-2-once;4l;19.126;18.958;0.148;19.0481
trigger-a-bounded-lhs-2-once;4c;84.411;83.860;0.528;84.1235
trigger-a-bounded-lhs-2-once;8n;10.017;9.927;0.072;9.87265
trigger-a-bounded-lhs-2-once;8l;75.017;74.419;0.582;74.8229
trigger-a-bounded-lhs-2-once;8c;798.791;793.881;4.797;796.414
trigger-a-bounded-lhs-2-once;baseline;0.945;0.901;0.018;0.897153
trigger-a-bounded-lhs-2-once;2n;2.044;2.005;0.026;2.00174
trigger-a-bounded-lhs-2-once;2l;3.954;3.897;0.041;3.90757
trigger-a-bounded-lhs-2-once;2c;8.771;8.682;0.070;8.70693
trigger-a-bounded-lhs-2-once;4n;4.491;4.431;0.051;4.42554
trigger-a-bounded-lhs-2-once;4l;17.043;16.881;0.150;16.9634
trigger-a-bounded-lhs-2-once;4c;82.991;82.445;0.526;82.7015
trigger-a-bounded-lhs-2-once;8n;9.987;9.897;0.085;9.84484
trigger-a-bounded-lhs-2-once;8l;74.079;73.471;0.590;73.8797
trigger-a-bounded-lhs-2-once;8c;786.896;782.334;4.517;784.374
trigger-a-bounded-lhs-2-once;baseline;0.914;0.889;0.017;0.885931
trigger-a-bounded-lhs-2-once;2n;2.060;2.021;0.028;2.01727
trigger-a-bounded-lhs-2-once;2l;3.892;3.838;0.040;3.84832
trigger-a-bounded-lhs-2-once;2c;8.750;8.663;0.074;8.68898
trigger-a-bounded-lhs-2-once;4n;4.460;4.401;0.045;4.39415
trigger-a-bounded-lhs-2-once;4l;17.103;16.945;0.152;17.0272
trigger-a-bounded-lhs-2-once;4c;83.931;83.382;0.537;83.6396
trigger-a-bounded-lhs-2-once;8n;10.010;9.921;0.081;9.87073
trigger-a-bounded-lhs-2-once;8l;75.289;74.683;0.584;75.0924
trigger-a-bounded-lhs-2-once;8c;795.403;790.329;4.981;792.984
trigger-a-bounded-lhs-2-once;baseline;0.944;0.902;0.017;0.898449
trigger-a-bounded-lhs-2-once;2n;2.045;2.003;0.034;1.99974
trigger-a-bounded-lhs-2-once;2l;3.912;3.856;0.044;3.86617
trigger-a-bounded-lhs-2-once;2c;8.765;8.662;0.080;8.68749
trigger-a-bounded-lhs-2-once;4n;4.469;4.409;0.052;4.40363
trigger-a-bounded-lhs-2-once;4l;16.992;16.835;0.143;16.9153
trigger-a-bounded-lhs-2-once;4c;83.156;82.609;0.534;82.8705
trigger-a-bounded-lhs-2-once;8n;9.986;9.894;0.076;9.84131
trigger-a-bounded-lhs-2-once;8l;73.910;73.309;0.591;73.7112
trigger-a-bounded-lhs-2-once;8c;794.331;789.572;4.676;791.913
trigger-a-bounded-lhs-2-once;baseline;0.957;0.912;0.021;0.907395
trigger-a-bounded-lhs-2-once;2n;2.054;2.014;0.025;2.0114
trigger-a-bounded-lhs-2-once;2l;3.936;3.864;0.044;3.8737
trigger-a-bounded-lhs-2-once;2c;8.875;8.784;0.084;8.81057
trigger-a-bounded-lhs-2-once;4n;4.483;4.425;0.043;4.41961
trigger-a-bounded-lhs-2-once;4l;17.029;16.870;0.147;16.9518
trigger-a-bounded-lhs-2-once;4c;82.644;82.099;0.523;82.3598
trigger-a-bounded-lhs-2-once;8n;10.060;9.957;0.082;9.90645
trigger-a-bounded-lhs-2-once;8l;76.093;75.454;0.617;75.8967
trigger-a-bounded-lhs-2-once;8c;797.679;793.103;4.521;794.993
trigger-a-bounded-lhs-2-once;baseline;0.965;0.917;0.021;0.914244
trigger-a-bounded-lhs-2-once;2n;2.051;2.011;0.029;2.00838
trigger-a-bounded-lhs-2-once;2l;3.864;3.812;0.039;3.82282
trigger-a-bounded-lhs-2-once;2c;8.754;8.664;0.073;8.68844
trigger-a-bounded-lhs-2-once;4n;4.457;4.398;0.043;4.39276
trigger-a-bounded-lhs-2-once;4l;17.182;17.021;0.149;17.1028
trigger-a-bounded-lhs-2-once;4c;83.127;82.579;0.533;82.8401
trigger-a-bounded-lhs-2-once;8n;10.026;9.934;0.084;9.88337
trigger-a-bounded-lhs-2-once;8l;74.135;73.530;0.584;73.9351
trigger-a-bounded-lhs-2-once;8c;792.219;787.641;4.529;789.664
trigger-a-bounded-lhs-2-since;baseline;0.983;0.941;0.020;0.936962
trigger-a-bounded-lhs-2-since;2n;2.184;2.140;0.031;2.13461
trigger-a-bounded-lhs-2-since;2l;4.070;4.011;0.050;4.02096
trigger-a-bounded-lhs-2-since;2c;8.945;8.842;0.079;8.85975
trigger-a-bounded-lhs-2-since;4n;4.703;4.644;0.048;4.62908
trigger-a-bounded-lhs-2-since;4l;17.117;16.959;0.150;17.0329
trigger-a-bounded-lhs-2-since;4c;84.966;84.360;0.593;84.6309
trigger-a-bounded-lhs-2-since;8n;10.525;10.426;0.080;10.3677
trigger-a-bounded-lhs-2-since;8l;75.570;75.023;0.533;75.3758
trigger-a-bounded-lhs-2-since;8c;811.349;797.146;12.434;808.169
trigger-a-bounded-lhs-2-since;baseline;1.032;0.973;0.020;0.9689
trigger-a-bounded-lhs-2-since;2n;2.205;2.166;0.032;2.1614
trigger-a-bounded-lhs-2-since;2l;4.098;4.039;0.053;4.04803
trigger-a-bounded-lhs-2-since;2c;9.021;8.918;0.079;8.93393
trigger-a-bounded-lhs-2-since;4n;4.732;4.674;0.048;4.65766
trigger-a-bounded-lhs-2-since;4l;17.339;17.186;0.140;17.2582
trigger-a-bounded-lhs-2-since;4c;85.027;84.417;0.600;84.6924
trigger-a-bounded-lhs-2-since;8n;10.549;10.446;0.084;10.3841
trigger-a-bounded-lhs-2-since;8l;75.105;74.576;0.511;74.9266
trigger-a-bounded-lhs-2-since;8c;877.922;861.696;12.709;874.673
trigger-a-bounded-lhs-2-since;baseline;1.084;1.032;0.023;1.02977
trigger-a-bounded-lhs-2-since;2n;2.338;2.293;0.034;2.29211
trigger-a-bounded-lhs-2-since;2l;4.404;4.329;0.059;4.34523
trigger-a-bounded-lhs-2-since;2c;9.676;9.572;0.088;9.60432
trigger-a-bounded-lhs-2-since;4n;5.050;4.983;0.054;4.97366
trigger-a-bounded-lhs-2-since;4l;18.511;18.324;0.163;18.4274
trigger-a-bounded-lhs-2-since;4c;90.872;90.106;0.709;90.5253
trigger-a-bounded-lhs-2-since;8n;11.044;10.926;0.101;10.8769
trigger-a-bounded-lhs-2-since;8l;80.976;80.300;0.625;80.7808
trigger-a-bounded-lhs-2-since;8c;863.739;843.890;13.612;860.354
trigger-a-bounded-lhs-2-since;baseline;1.028;0.969;0.020;0.964662
trigger-a-bounded-lhs-2-since;2n;2.214;2.174;0.024;2.16953
trigger-a-bounded-lhs-2-since;2l;4.170;4.108;0.052;4.11952
trigger-a-bounded-lhs-2-since;2c;9.094;9.000;0.082;9.0206
trigger-a-bounded-lhs-2-since;4n;4.817;4.758;0.042;4.74449
trigger-a-bounded-lhs-2-since;4l;17.579;17.414;0.151;17.4973
trigger-a-bounded-lhs-2-since;4c;85.183;84.574;0.586;84.8512
trigger-a-bounded-lhs-2-since;8n;10.565;10.465;0.089;10.4022
trigger-a-bounded-lhs-2-since;8l;75.188;74.648;0.521;75.0019
trigger-a-bounded-lhs-2-since;8c;814.582;797.035;13.329;811.382
trigger-a-bounded-lhs-2-since;baseline;1.034;0.983;0.022;0.97832
trigger-a-bounded-lhs-2-since;2n;2.190;2.149;0.026;2.14411
trigger-a-bounded-lhs-2-since;2l;4.120;4.027;0.043;4.03595
trigger-a-bounded-lhs-2-since;2c;9.003;8.910;0.072;8.92618
trigger-a-bounded-lhs-2-since;4n;4.719;4.661;0.045;4.64612
trigger-a-bounded-lhs-2-since;4l;17.287;17.133;0.139;17.2063
trigger-a-bounded-lhs-2-since;4c;84.894;84.288;0.592;84.5629
trigger-a-bounded-lhs-2-since;8n;10.520;10.423;0.086;10.3646
trigger-a-bounded-lhs-2-since;8l;75.317;74.757;0.517;75.1069
trigger-a-bounded-lhs-2-since;8c;810.340;795.780;10.389;807.231
trigger-a-bounded-lhs-2-since;baseline;0.989;0.943;0.017;0.938792
trigger-a-bounded-lhs-2-since;2n;2.173;2.133;0.024;2.12788
trigger-a-bounded-lhs-2-since;2l;4.121;4.055;0.053;4.06366
trigger-a-bounded-lhs-2-since;2c;8.976;8.890;0.066;8.90644
trigger-a-bounded-lhs-2-since;4n;4.665;4.607;0.043;4.59119
trigger-a-bounded-lhs-2-since;4l;17.310;17.157;0.134;17.2285
trigger-a-bounded-lhs-2-since;4c;85.447;84.842;0.578;85.1171
trigger-a-bounded-lhs-2-since;8n;10.489;10.391;0.080;10.3313
trigger-a-bounded-lhs-2-since;8l;76.969;76.427;0.523;76.7893
trigger-a-bounded-lhs-2-since;8c;817.665;801.215;12.342;814.313
trigger-a-bounded-lhs-2-since;baseline;0.998;0.951;0.017;0.946765
trigger-a-bounded-lhs-2-since;2n;2.219;2.169;0.026;2.16402
trigger-a-bounded-lhs-2-since;2l;4.076;4.019;0.047;4.02779
trigger-a-bounded-lhs-2-since;2c;9.004;8.904;0.083;8.92505
trigger-a-bounded-lhs-2-since;4n;4.759;4.699;0.046;4.68314
trigger-a-bounded-lhs-2-since;4l;17.294;17.137;0.146;17.2089
trigger-a-bounded-lhs-2-since;4c;85.325;84.713;0.588;84.9934
trigger-a-bounded-lhs-2-since;8n;10.342;10.245;0.083;10.1894
trigger-a-bounded-lhs-2-since;8l;75.444;74.916;0.510;75.2617
trigger-a-bounded-lhs-2-since;8c;820.657;804.263;10.374;817.564
trigger-a-bounded-lhs-2-since;baseline;1.086;1.011;0.027;1.00649
trigger-a-bounded-lhs-2-since;2n;2.289;2.244;0.029;2.24215
trigger-a-bounded-lhs-2-since;2l;4.242;4.177;0.049;4.19319
trigger-a-bounded-lhs-2-since;2c;9.457;9.351;0.087;9.37977
trigger-a-bounded-lhs-2-since;4n;4.946;4.878;0.054;4.86804
trigger-a-bounded-lhs-2-since;4l;18.262;18.079;0.163;18.1751
trigger-a-bounded-lhs-2-since;4c;89.388;88.666;0.677;89.0565
trigger-a-bounded-lhs-2-since;8n;10.958;10.840;0.103;10.7931
trigger-a-bounded-lhs-2-since;8l;79.650;79.013;0.591;79.4631
trigger-a-bounded-lhs-2-since;8c;854.163;835.505;13.154;850.83
trigger-a-bounded-lhs-2-since;baseline;1.032;0.984;0.026;0.981688
trigger-a-bounded-lhs-2-since;2n;2.254;2.213;0.033;2.21116
trigger-a-bounded-lhs-2-since;2l;4.245;4.180;0.051;4.19505
trigger-a-bounded-lhs-2-since;2c;9.451;9.332;0.088;9.3631
trigger-a-bounded-lhs-2-since;4n;4.921;4.855;0.047;4.84664
trigger-a-bounded-lhs-2-since;4l;18.214;18.034;0.163;18.1299
trigger-a-bounded-lhs-2-since;4c;89.565;88.833;0.682;89.2165
trigger-a-bounded-lhs-2-since;8n;11.017;10.897;0.099;10.8527
trigger-a-bounded-lhs-2-since;8l;79.055;78.411;0.597;78.8647
trigger-a-bounded-lhs-2-since;8c;829.769;816.406;11.350;826.194
trigger-a-bounded-lhs-2-since;baseline;1.044;0.985;0.021;0.980284
trigger-a-bounded-lhs-2-since;2n;2.179;2.129;0.027;2.12164
trigger-a-bounded-lhs-2-since;2l;4.104;4.046;0.041;4.05446
trigger-a-bounded-lhs-2-since;2c;8.983;8.893;0.078;8.90957
trigger-a-bounded-lhs-2-since;4n;4.689;4.627;0.046;4.60898
trigger-a-bounded-lhs-2-since;4l;17.288;17.132;0.133;17.2032
trigger-a-bounded-lhs-2-since;4c;84.959;84.358;0.583;84.6293
trigger-a-bounded-lhs-2-since;8n;10.426;10.327;0.080;10.2676
trigger-a-bounded-lhs-2-since;8l;75.775;75.249;0.513;75.6003
trigger-a-bounded-lhs-2-since;8c;823.086;804.811;13.583;819.657
trigger-a-unbounded-lhs-2-historically;baseline;0.165;0.106;0.017;0.091244
trigger-a-unbounded-lhs-2-historically;2n;0.251;0.227;0.011;0.200955
trigger-a-unbounded-lhs-2-historically;2l;0.282;0.256;0.012;0.232222
trigger-a-unbounded-lhs-2-historically;2c;0.648;0.625;0.013;0.582054
trigger-a-unbounded-lhs-2-historically;4n;0.573;0.548;0.013;0.502921
trigger-a-unbounded-lhs-2-historically;4l;0.813;0.792;0.011;0.751271
trigger-a-unbounded-lhs-2-historically;4c;4.877;4.837;0.027;4.66131
trigger-a-unbounded-lhs-2-historically;8n;1.305;1.277;0.021;1.15617
trigger-a-unbounded-lhs-2-historically;8l;3.026;2.998;0.022;2.9168
trigger-a-unbounded-lhs-2-historically;8c;36.157;36.058;0.076;35.1002
trigger-a-unbounded-lhs-2-historically;baseline;0.114;0.098;0.010;0.085055
trigger-a-unbounded-lhs-2-historically;2n;0.241;0.220;0.012;0.19574
trigger-a-unbounded-lhs-2-historically;2l;0.265;0.247;0.009;0.223512
trigger-a-unbounded-lhs-2-historically;2c;0.636;0.608;0.010;0.565448
trigger-a-unbounded-lhs-2-historically;4n;0.557;0.537;0.012;0.493257
trigger-a-unbounded-lhs-2-historically;4l;0.800;0.779;0.016;0.738689
trigger-a-unbounded-lhs-2-historically;4c;4.821;4.785;0.023;4.61393
trigger-a-unbounded-lhs-2-historically;8n;1.276;1.246;0.017;1.12612
trigger-a-unbounded-lhs-2-historically;8l;3.069;3.018;0.021;2.93614
trigger-a-unbounded-lhs-2-historically;8c;35.631;35.541;0.082;34.5843
trigger-a-unbounded-lhs-2-historically;baseline;0.108;0.092;0.007;0.08
trigger-a-unbounded-lhs-2-historically;2n;0.236;0.215;0.012;0.189975
trigger-a-unbounded-lhs-2-historically;2l;0.271;0.253;0.015;0.229859
trigger-a-unbounded-lhs-2-historically;2c;0.633;0.613;0.011;0.570065
trigger-a-unbounded-lhs-2-historically;4n;0.557;0.537;0.010;0.494594
trigger-a-unbounded-lhs-2-historically;4l;0.816;0.794;0.013;0.752822
trigger-a-unbounded-lhs-2-historically;4c;4.837;4.800;0.026;4.6296
trigger-a-unbounded-lhs-2-historically;8n;1.281;1.254;0.017;1.13465
trigger-a-unbounded-lhs-2-historically;8l;2.986;2.959;0.023;2.87837
trigger-a-unbounded-lhs-2-historically;8c;35.680;35.586;0.080;34.6396
trigger-a-unbounded-lhs-2-historically;baseline;0.116;0.098;0.009;0.083613
trigger-a-unbounded-lhs-2-historically;2n;0.236;0.218;0.014;0.192786
trigger-a-unbounded-lhs-2-historically;2l;0.266;0.246;0.012;0.222385
trigger-a-unbounded-lhs-2-historically;2c;0.635;0.612;0.013;0.570283
trigger-a-unbounded-lhs-2-historically;4n;0.570;0.547;0.016;0.503158
trigger-a-unbounded-lhs-2-historically;4l;0.798;0.779;0.011;0.73857
trigger-a-unbounded-lhs-2-historically;4c;4.868;4.812;0.028;4.64067
trigger-a-unbounded-lhs-2-historically;8n;1.280;1.253;0.016;1.13423
trigger-a-unbounded-lhs-2-historically;8l;3.015;2.989;0.018;2.90731
trigger-a-unbounded-lhs-2-historically;8c;36.015;35.924;0.077;34.9756
trigger-a-unbounded-lhs-2-historically;baseline;0.110;0.093;0.009;0.080375
trigger-a-unbounded-lhs-2-historically;2n;0.234;0.215;0.009;0.190996
trigger-a-unbounded-lhs-2-historically;2l;0.266;0.248;0.009;0.224619
trigger-a-unbounded-lhs-2-historically;2c;0.622;0.603;0.010;0.560727
trigger-a-unbounded-lhs-2-historically;4n;0.544;0.523;0.010;0.480969
trigger-a-unbounded-lhs-2-historically;4l;0.824;0.805;0.010;0.763762
trigger-a-unbounded-lhs-2-historically;4c;4.824;4.789;0.023;4.61498
trigger-a-unbounded-lhs-2-historically;8n;1.245;1.220;0.014;1.10245
trigger-a-unbounded-lhs-2-historically;8l;2.983;2.956;0.021;2.87561
trigger-a-unbounded-lhs-2-historically;8c;35.511;35.419;0.085;34.4792
trigger-a-unbounded-lhs-2-historically;baseline;0.110;0.094;0.008;0.080913
trigger-a-unbounded-lhs-2-historically;2n;0.229;0.213;0.008;0.188847
trigger-a-unbounded-lhs-2-historically;2l;0.268;0.251;0.009;0.228411
trigger-a-unbounded-lhs-2-historically;2c;0.631;0.608;0.014;0.565523
trigger-a-unbounded-lhs-2-historically;4n;0.549;0.527;0.013;0.483309
trigger-a-unbounded-lhs-2-historically;4l;0.835;0.814;0.011;0.773642
trigger-a-unbounded-lhs-2-historically;4c;4.899;4.865;0.023;4.6923
trigger-a-unbounded-lhs-2-historically;8n;1.262;1.236;0.016;1.11863
trigger-a-unbounded-lhs-2-historically;8l;3.006;2.978;0.024;2.89646
trigger-a-unbounded-lhs-2-historically;8c;36.076;35.982;0.081;35.037
trigger-a-unbounded-lhs-2-historically;baseline;0.115;0.096;0.010;0.083189
trigger-a-unbounded-lhs-2-historically;2n;0.240;0.221;0.009;0.196204
trigger-a-unbounded-lhs-2-historically;2l;0.262;0.244;0.008;0.221631
trigger-a-unbounded-lhs-2-historically;2c;0.623;0.603;0.015;0.560674
trigger-a-unbounded-lhs-2-historically;4n;0.561;0.538;0.015;0.494296
trigger-a-unbounded-lhs-2-historically;4l;0.802;0.781;0.010;0.740675
trigger-a-unbounded-lhs-2-historically;4c;4.825;4.789;0.030;4.61765
trigger-a-unbounded-lhs-2-historically;8n;1.270;1.244;0.020;1.12463
trigger-a-unbounded-lhs-2-historically;8l;3.013;2.984;0.017;2.90145
trigger-a-unbounded-lhs-2-historically;8c;36.232;36.133;0.082;35.1694
trigger-a-unbounded-lhs-2-historically;baseline;0.113;0.096;0.008;0.082693
trigger-a-unbounded-lhs-2-historically;2n;0.230;0.213;0.011;0.188922
trigger-a-unbounded-lhs-2-historically;2l;0.260;0.241;0.014;0.218298
trigger-a-unbounded-lhs-2-historically;2c;0.621;0.600;0.012;0.557935
trigger-a-unbounded-lhs-2-historically;4n;0.572;0.551;0.011;0.508418
trigger-a-unbounded-lhs-2-historically;4l;0.814;0.793;0.011;0.751209
trigger-a-unbounded-lhs-2-historically;4c;4.831;4.796;0.023;4.62353
trigger-a-unbounded-lhs-2-historically;8n;1.269;1.242;0.017;1.12398
trigger-a-unbounded-lhs-2-historically;8l;3.019;2.993;0.016;2.91185
trigger-a-unbounded-lhs-2-historically;8c;35.626;35.533;0.087;34.5997
trigger-a-unbounded-lhs-2-historically;baseline;0.111;0.092;0.011;0.079634
trigger-a-unbounded-lhs-2-historically;2n;0.235;0.217;0.014;0.192268
trigger-a-unbounded-lhs-2-historically;2l;0.275;0.257;0.012;0.23302
trigger-a-unbounded-lhs-2-historically;2c;0.625;0.605;0.010;0.563156
trigger-a-unbounded-lhs-2-historically;4n;0.548;0.525;0.017;0.481494
trigger-a-unbounded-lhs-2-historically;4l;0.806;0.786;0.010;0.746023
trigger-a-unbounded-lhs-2-historically;4c;4.900;4.842;0.032;4.6696
trigger-a-unbounded-lhs-2-historically;8n;1.273;1.249;0.014;1.13104
trigger-a-unbounded-lhs-2-historically;8l;2.940;2.915;0.015;2.83505
trigger-a-unbounded-lhs-2-historically;8c;36.344;36.252;0.082;35.2988
trigger-a-unbounded-lhs-2-historically;baseline;0.115;0.098;0.008;0.084285
trigger-a-unbounded-lhs-2-historically;2n;0.235;0.216;0.009;0.191859
trigger-a-unbounded-lhs-2-historically;2l;0.275;0.256;0.014;0.232735
trigger-a-unbounded-lhs-2-historically;2c;0.627;0.606;0.012;0.56428
trigger-a-unbounded-lhs-2-historically;4n;0.550;0.530;0.010;0.487236
trigger-a-unbounded-lhs-2-historically;4l;0.810;0.787;0.014;0.745476
trigger-a-unbounded-lhs-2-historically;4c;4.849;4.815;0.022;4.64212
trigger-a-unbounded-lhs-2-historically;8n;1.268;1.244;0.016;1.12478
trigger-a-unbounded-lhs-2-historically;8l;2.985;2.957;0.017;2.87666
trigger-a-unbounded-lhs-2-historically;8c;36.289;36.194;0.081;35.2397
trigger-a-unbounded-lhs-2-once;baseline;0.093;0.073;0.010;0.061694
trigger-a-unbounded-lhs-2-once;2n;0.182;0.162;0.014;0.144678
trigger-a-unbounded-lhs-2-once;2l;0.246;0.224;0.011;0.203903
trigger-a-unbounded-lhs-2-once;2c;0.503;0.483;0.013;0.450948
trigger-a-unbounded-lhs-2-once;4n;0.383;0.362;0.015;0.324231
trigger-a-unbounded-lhs-2-once;4l;0.657;0.635;0.016;0.601045
trigger-a-unbounded-lhs-2-once;4c;4.065;4.032;0.025;3.90463
trigger-a-unbounded-lhs-2-once;8n;0.974;0.947;0.019;0.868735
trigger-a-unbounded-lhs-2-once;8l;2.688;2.659;0.017;2.60013
trigger-a-unbounded-lhs-2-once;8c;32.394;32.312;0.070;31.7257
trigger-a-unbounded-lhs-2-once;baseline;0.087;0.070;0.012;0.059938
trigger-a-unbounded-lhs-2-once;2n;0.183;0.164;0.012;0.145752
trigger-a-unbounded-lhs-2-once;2l;0.220;0.202;0.008;0.184217
trigger-a-unbounded-lhs-2-once;2c;0.484;0.465;0.015;0.433351
trigger-a-unbounded-lhs-2-once;4n;0.381;0.360;0.015;0.322869
trigger-a-unbounded-lhs-2-once;4l;0.667;0.646;0.011;0.610767
trigger-a-unbounded-lhs-2-once;4c;3.993;3.962;0.026;3.8407
trigger-a-unbounded-lhs-2-once;8n;0.972;0.948;0.013;0.871226
trigger-a-unbounded-lhs-2-once;8l;2.614;2.590;0.015;2.53268
trigger-a-unbounded-lhs-2-once;8c;32.256;32.180;0.060;31.5959
trigger-a-unbounded-lhs-2-once;baseline;0.090;0.073;0.009;0.06142
trigger-a-unbounded-lhs-2-once;2n;0.183;0.163;0.010;0.145458
trigger-a-unbounded-lhs-2-once;2l;0.218;0.201;0.008;0.183521
trigger-a-unbounded-lhs-2-once;2c;0.485;0.466;0.013;0.433242
trigger-a-unbounded-lhs-2-once;4n;0.372;0.354;0.011;0.318594
trigger-a-unbounded-lhs-2-once;4l;0.676;0.655;0.012;0.620287
trigger-a-unbounded-lhs-2-once;4c;4.006;3.953;0.022;3.82995
trigger-a-unbounded-lhs-2-once;8n;0.953;0.928;0.015;0.852812
trigger-a-unbounded-lhs-2-once;8l;2.641;2.618;0.013;2.56009
trigger-a-unbounded-lhs-2-once;8c;33.027;32.928;0.077;32.3466
trigger-a-unbounded-lhs-2-once;baseline;0.095;0.076;0.010;0.065098
trigger-a-unbounded-lhs-2-once;2n;0.187;0.167;0.011;0.14827
trigger-a-unbounded-lhs-2-once;2l;0.216;0.196;0.012;0.178095
trigger-a-unbounded-lhs-2-once;2c;0.498;0.478;0.011;0.445252
trigger-a-unbounded-lhs-2-once;4n;0.378;0.358;0.015;0.321841
trigger-a-unbounded-lhs-2-once;4l;0.670;0.650;0.010;0.614637
trigger-a-unbounded-lhs-2-once;4c;3.947;3.917;0.024;3.79644
trigger-a-unbounded-lhs-2-once;8n;0.996;0.972;0.013;0.894108
trigger-a-unbounded-lhs-2-once;8l;2.677;2.652;0.016;2.59588
trigger-a-unbounded-lhs-2-once;8c;32.518;32.437;0.067;31.8447
trigger-a-unbounded-lhs-2-once;baseline;0.089;0.073;0.008;0.061634
trigger-a-unbounded-lhs-2-once;2n;0.184;0.166;0.012;0.148342
trigger-a-unbounded-lhs-2-once;2l;0.225;0.208;0.008;0.189792
trigger-a-unbounded-lhs-2-once;2c;0.495;0.474;0.016;0.441143
trigger-a-unbounded-lhs-2-once;4n;0.379;0.359;0.014;0.321913
trigger-a-unbounded-lhs-2-once;4l;0.659;0.639;0.016;0.60501
trigger-a-unbounded-lhs-2-once;4c;3.907;3.875;0.022;3.75289
trigger-a-unbounded-lhs-2-once;8n;0.975;0.952;0.012;0.876617
trigger-a-unbounded-lhs-2-once;8l;2.629;2.602;0.018;2.54529
trigger-a-unbounded-lhs-2-once;8c;32.640;32.561;0.065;31.9665
trigger-a-unbounded-lhs-2-once;baseline;0.092;0.074;0.012;0.062332
trigger-a-unbounded-lhs-2-once;2n;0.180;0.160;0.010;0.14241
trigger-a-unbounded-lhs-2-once;2l;0.217;0.198;0.011;0.180339
trigger-a-unbounded-lhs-2-once;2c;0.507;0.487;0.015;0.455411
trigger-a-unbounded-lhs-2-once;4n;0.379;0.359;0.010;0.321984
trigger-a-unbounded-lhs-2-once;4l;0.652;0.632;0.015;0.598041
trigger-a-unbounded-lhs-2-once;4c;4.006;3.976;0.019;3.85211
trigger-a-unbounded-lhs-2-once;8n;0.964;0.941;0.018;0.865161
trigger-a-unbounded-lhs-2-once;8l;2.609;2.584;0.015;2.52766
trigger-a-unbounded-lhs-2-once;8c;32.510;32.430;0.066;31.8448
trigger-a-unbounded-lhs-2-once;baseline;0.093;0.073;0.011;0.060978
trigger-a-unbounded-lhs-2-once;2n;0.184;0.165;0.013;0.147553
trigger-a-unbounded-lhs-2-once;2l;0.216;0.197;0.014;0.179273
trigger-a-unbounded-lhs-2-once;2c;0.491;0.472;0.010;0.440507
