experiment;asymptotic;native real time;native user time;native sys time;native trigger time;native meval time
trigger-0-bounded-lhs-1-neg-historically;8n;2.181;2.145;0.026;0.423318;1.03196
trigger-0-bounded-lhs-1-neg-historically;8l;1.623;1.564;0.028;0.389469;1.07087
trigger-0-bounded-lhs-1-neg-historically;8c;18.325;18.170;0.140;3.61774;8.7051
trigger-0-bounded-lhs-1-neg-historically;baseline;0.198;0.178;0.011;0.042268;0.114089
trigger-0-bounded-lhs-1-neg-historically;2n;0.422;0.402;0.011;0.077995;0.246169
trigger-0-bounded-lhs-1-neg-historically;2l;0.392;0.370;0.013;0.091009;0.2466
trigger-0-bounded-lhs-1-neg-historically;2c;0.874;0.846;0.021;0.163618;0.533816
trigger-0-bounded-lhs-1-neg-historically;4n;0.960;0.934;0.015;0.175666;0.468256
trigger-0-bounded-lhs-1-neg-historically;4l;0.787;0.764;0.014;0.183314;0.511894
trigger-0-bounded-lhs-1-neg-historically;4c;4.061;4.012;0.036;0.786425;2.02772
trigger-0-bounded-lhs-1-neg-historically;8n;2.203;2.166;0.026;0.429872;1.04621
trigger-0-bounded-lhs-1-neg-historically;8l;1.630;1.573;0.027;0.394544;1.07893
trigger-0-bounded-lhs-1-neg-historically;8c;18.139;17.987;0.141;3.50193;8.50638
trigger-0-bounded-lhs-1-neg-historically;baseline;0.197;0.178;0.014;0.042864;0.115316
trigger-0-bounded-lhs-1-neg-historically;2n;0.427;0.407;0.011;0.079075;0.251287
trigger-0-bounded-lhs-1-neg-historically;2l;0.397;0.374;0.014;0.091809;0.250058
trigger-0-bounded-lhs-1-neg-historically;2c;0.878;0.850;0.018;0.16638;0.537406
trigger-0-bounded-lhs-1-neg-historically;4n;0.968;0.940;0.021;0.177776;0.470672
trigger-0-bounded-lhs-1-neg-historically;4l;0.783;0.755;0.019;0.184717;0.509535
trigger-0-bounded-lhs-1-neg-historically;4c;4.004;3.954;0.045;0.766871;1.99545
trigger-0-bounded-lhs-1-neg-historically;8n;2.174;2.137;0.025;0.420412;1.02454
trigger-0-bounded-lhs-1-neg-historically;8l;1.625;1.568;0.026;0.395805;1.07406
trigger-0-bounded-lhs-1-neg-historically;8c;18.486;18.332;0.142;3.61668;8.72675
trigger-0-bounded-lhs-1-neg-historically;baseline;0.195;0.176;0.014;0.042017;0.11369
trigger-0-bounded-lhs-1-neg-historically;2n;0.437;0.416;0.012;0.08072;0.254172
trigger-0-bounded-lhs-1-neg-historically;2l;0.393;0.371;0.012;0.091444;0.247005
trigger-0-bounded-lhs-1-neg-historically;2c;0.861;0.835;0.020;0.162953;0.528038
trigger-0-bounded-lhs-1-neg-historically;4n;0.969;0.942;0.017;0.18014;0.474866
trigger-0-bounded-lhs-1-neg-historically;4l;0.778;0.754;0.014;0.182184;0.508327
trigger-0-bounded-lhs-1-neg-historically;4c;4.045;3.995;0.039;0.78634;2.03003
trigger-0-bounded-lhs-1-neg-historically;8n;2.166;2.132;0.025;0.424524;1.03189
trigger-0-bounded-lhs-1-neg-historically;8l;1.613;1.557;0.025;0.387605;1.06698
trigger-0-bounded-lhs-1-neg-historically;8c;18.193;18.044;0.139;3.54279;8.57193
trigger-0-bounded-lhs-1-neg-historically;baseline;0.196;0.177;0.014;0.042428;0.114119
trigger-0-bounded-lhs-1-neg-historically;2n;0.429;0.406;0.014;0.079804;0.250064
trigger-0-bounded-lhs-1-neg-historically;2l;0.396;0.376;0.011;0.092271;0.250973
trigger-0-bounded-lhs-1-neg-historically;2c;0.863;0.837;0.015;0.162482;0.528124
trigger-0-bounded-lhs-1-neg-historically;4n;0.952;0.927;0.015;0.175461;0.464941
trigger-0-bounded-lhs-1-neg-historically;4l;0.783;0.757;0.014;0.183376;0.51135
trigger-0-bounded-lhs-1-neg-historically;4c;4.035;3.984;0.042;0.782003;2.02331
trigger-0-bounded-lhs-1-neg-historically;8n;2.176;2.142;0.023;0.423114;1.03475
trigger-0-bounded-lhs-1-neg-historically;8l;1.608;1.552;0.025;0.386689;1.06259
trigger-0-bounded-lhs-1-neg-historically;8c;18.311;18.161;0.139;3.58793;8.6348
trigger-0-bounded-lhs-1-neg-historically;baseline;0.198;0.178;0.012;0.041997;0.1142
trigger-0-bounded-lhs-1-neg-historically;2n;0.430;0.409;0.012;0.080175;0.250449
trigger-0-bounded-lhs-1-neg-historically;2l;0.393;0.371;0.013;0.091945;0.248082
trigger-0-bounded-lhs-1-neg-historically;2c;0.875;0.849;0.015;0.163074;0.535435
trigger-0-bounded-lhs-1-neg-historically;4n;0.951;0.926;0.020;0.175956;0.466309
trigger-0-bounded-lhs-1-neg-historically;4l;0.791;0.765;0.020;0.186922;0.51749
trigger-0-bounded-lhs-1-neg-historically;4c;4.035;3.985;0.036;0.779159;2.01678
trigger-0-bounded-lhs-1-neg-historically;8n;2.220;2.184;0.024;0.438526;1.05521
trigger-0-bounded-lhs-1-neg-historically;8l;1.611;1.554;0.027;0.389529;1.0631
trigger-0-bounded-lhs-1-neg-historically;8c;18.194;18.043;0.143;3.52708;8.56687
trigger-0-bounded-lhs-1-neg-historically;baseline;0.195;0.176;0.014;0.041722;0.113227
trigger-0-bounded-lhs-1-neg-historically;2n;0.426;0.406;0.011;0.079123;0.249008
trigger-0-bounded-lhs-1-neg-historically;2l;0.387;0.367;0.012;0.090327;0.244224
trigger-0-bounded-lhs-1-neg-historically;2c;0.863;0.837;0.020;0.162135;0.528302
trigger-0-bounded-lhs-1-neg-historically;4n;0.972;0.943;0.019;0.180138;0.473236
trigger-0-bounded-lhs-1-neg-historically;4l;0.782;0.758;0.016;0.18356;0.511495
trigger-0-bounded-lhs-1-neg-historically;4c;4.034;3.984;0.037;0.782531;2.02256
trigger-0-bounded-lhs-1-neg-historically;8n;2.195;2.158;0.028;0.435638;1.05008
trigger-0-bounded-lhs-1-neg-historically;8l;1.612;1.567;0.025;0.391133;1.07494
trigger-0-bounded-lhs-1-neg-historically;8c;18.330;18.178;0.136;3.64153;8.71696
trigger-0-bounded-lhs-1-neg-historically;baseline;0.207;0.184;0.014;0.043833;0.118078
trigger-0-bounded-lhs-1-neg-historically;2n;0.429;0.406;0.017;0.079549;0.248995
trigger-0-bounded-lhs-1-neg-historically;2l;0.390;0.368;0.017;0.090325;0.245107
trigger-0-bounded-lhs-1-neg-historically;2c;0.874;0.847;0.017;0.162675;0.534524
trigger-0-bounded-lhs-1-neg-historically;4n;0.955;0.930;0.015;0.175776;0.466901
trigger-0-bounded-lhs-1-neg-historically;4l;0.788;0.763;0.015;0.185389;0.5165
trigger-0-bounded-lhs-1-neg-historically;4c;4.025;3.976;0.040;0.770044;1.99941
trigger-0-bounded-lhs-1-neg-historically;8n;2.219;2.184;0.030;0.444518;1.06434
trigger-0-bounded-lhs-1-neg-historically;8l;1.600;1.554;0.025;0.387652;1.06445
trigger-0-bounded-lhs-1-neg-historically;8c;18.431;18.277;0.136;3.701;8.79589
trigger-0-bounded-lhs-1-neg-historically;baseline;0.197;0.178;0.010;0.042367;0.114644
trigger-0-bounded-lhs-1-neg-historically;2n;0.429;0.408;0.016;0.078776;0.249947
trigger-0-bounded-lhs-1-neg-historically;2l;0.396;0.375;0.011;0.092418;0.249842
trigger-0-bounded-lhs-1-neg-historically;2c;0.857;0.833;0.015;0.161435;0.526293
trigger-0-bounded-lhs-1-neg-historically;4n;0.978;0.952;0.020;0.182179;0.4798
trigger-0-bounded-lhs-1-neg-historically;4l;0.771;0.748;0.014;0.181012;0.504305
trigger-0-bounded-lhs-1-neg-historically;4c;4.058;4.006;0.039;0.786611;2.03035
trigger-0-bounded-lhs-1-neg-historically;8n;2.203;2.166;0.028;0.42215;1.03359
trigger-0-bounded-lhs-1-neg-historically;8l;1.590;1.545;0.030;0.388039;1.05974
trigger-0-bounded-lhs-1-neg-historically;8c;18.402;18.252;0.140;3.67628;8.76637
trigger-0-bounded-lhs-1-neg-since;baseline;0.155;0.135;0.009;0.025989;0.081933
trigger-0-bounded-lhs-1-neg-since;2n;0.333;0.312;0.012;0.046187;0.191225
trigger-0-bounded-lhs-1-neg-since;2l;0.302;0.279;0.011;0.055557;0.169476
trigger-0-bounded-lhs-1-neg-since;2c;0.656;0.629;0.016;0.09636;0.390216
trigger-0-bounded-lhs-1-neg-since;4n;0.741;0.713;0.017;0.10054;0.370614
trigger-0-bounded-lhs-1-neg-since;4l;0.593;0.565;0.018;0.113011;0.350945
trigger-0-bounded-lhs-1-neg-since;4c;3.050;3.001;0.039;0.429965;1.54286
trigger-0-bounded-lhs-1-neg-since;8n;1.622;1.589;0.021;0.228185;0.713406
trigger-0-bounded-lhs-1-neg-since;8l;1.239;1.207;0.020;0.249981;0.776754
trigger-0-bounded-lhs-1-neg-since;8c;13.968;13.843;0.108;2.20974;6.31612
trigger-0-bounded-lhs-1-neg-since;baseline;0.152;0.134;0.008;0.025937;0.081587
trigger-0-bounded-lhs-1-neg-since;2n;0.317;0.295;0.014;0.043756;0.179486
trigger-0-bounded-lhs-1-neg-since;2l;0.294;0.275;0.010;0.054669;0.166676
trigger-0-bounded-lhs-1-neg-since;2c;0.635;0.610;0.015;0.093647;0.375926
trigger-0-bounded-lhs-1-neg-since;4n;0.716;0.693;0.014;0.101798;0.354255
trigger-0-bounded-lhs-1-neg-since;4l;0.588;0.566;0.013;0.112727;0.351232
trigger-0-bounded-lhs-1-neg-since;4c;3.020;2.977;0.034;0.431199;1.53586
trigger-0-bounded-lhs-1-neg-since;8n;1.637;1.603;0.024;0.23254;0.720096
trigger-0-bounded-lhs-1-neg-since;8l;1.229;1.200;0.018;0.247945;0.772427
trigger-0-bounded-lhs-1-neg-since;8c;14.046;13.925;0.110;2.23447;6.35553
trigger-0-bounded-lhs-1-neg-since;baseline;0.157;0.136;0.012;0.026286;0.08261
trigger-0-bounded-lhs-1-neg-since;2n;0.324;0.303;0.011;0.044675;0.184156
trigger-0-bounded-lhs-1-neg-since;2l;0.296;0.275;0.015;0.054839;0.167864
trigger-0-bounded-lhs-1-neg-since;2c;0.650;0.626;0.020;0.095806;0.388703
trigger-0-bounded-lhs-1-neg-since;4n;0.715;0.690;0.016;0.101594;0.352325
trigger-0-bounded-lhs-1-neg-since;4l;0.589;0.567;0.013;0.113087;0.352554
trigger-0-bounded-lhs-1-neg-since;4c;2.996;2.954;0.030;0.426221;1.52351
trigger-0-bounded-lhs-1-neg-since;8n;1.634;1.603;0.020;0.232756;0.723286
trigger-0-bounded-lhs-1-neg-since;8l;1.227;1.197;0.020;0.2471;0.771592
trigger-0-bounded-lhs-1-neg-since;8c;14.040;13.921;0.109;2.07205;6.43696
trigger-0-bounded-lhs-1-neg-since;baseline;0.158;0.137;0.014;0.026167;0.082538
trigger-0-bounded-lhs-1-neg-since;2n;0.321;0.302;0.011;0.044805;0.183704
trigger-0-bounded-lhs-1-neg-since;2l;0.296;0.274;0.013;0.054726;0.166626
trigger-0-bounded-lhs-1-neg-since;2c;0.635;0.611;0.014;0.09418;0.377378
trigger-0-bounded-lhs-1-neg-since;4n;0.718;0.695;0.019;0.10063;0.3533
trigger-0-bounded-lhs-1-neg-since;4l;0.606;0.567;0.014;0.113649;0.353559
trigger-0-bounded-lhs-1-neg-since;4c;3.019;2.977;0.030;0.427915;1.53165
trigger-0-bounded-lhs-1-neg-since;8n;1.621;1.589;0.022;0.229229;0.71491
trigger-0-bounded-lhs-1-neg-since;8l;1.237;1.208;0.019;0.2513;0.782252
trigger-0-bounded-lhs-1-neg-since;8c;13.927;13.807;0.106;2.22869;6.31861
trigger-0-bounded-lhs-1-neg-since;baseline;0.164;0.142;0.013;0.027734;0.08588
trigger-0-bounded-lhs-1-neg-since;2n;0.322;0.302;0.015;0.04469;0.184478
trigger-0-bounded-lhs-1-neg-since;2l;0.296;0.276;0.010;0.055523;0.168339
trigger-0-bounded-lhs-1-neg-since;2c;0.640;0.616;0.018;0.096462;0.380711
trigger-0-bounded-lhs-1-neg-since;4n;0.721;0.697;0.014;0.100675;0.355276
trigger-0-bounded-lhs-1-neg-since;4l;0.582;0.559;0.013;0.111307;0.346298
trigger-0-bounded-lhs-1-neg-since;4c;3.017;2.972;0.035;0.427909;1.52938
trigger-0-bounded-lhs-1-neg-since;8n;1.626;1.595;0.020;0.23151;0.71884
trigger-0-bounded-lhs-1-neg-since;8l;1.226;1.195;0.021;0.246737;0.768974
trigger-0-bounded-lhs-1-neg-since;8c;13.890;13.770;0.107;2.09726;6.1699
trigger-0-bounded-lhs-1-neg-since;baseline;0.152;0.134;0.009;0.025778;0.081303
trigger-0-bounded-lhs-1-neg-since;2n;0.324;0.305;0.010;0.045694;0.18628
trigger-0-bounded-lhs-1-neg-since;2l;0.299;0.280;0.010;0.055185;0.168713
trigger-0-bounded-lhs-1-neg-since;2c;0.654;0.628;0.015;0.097749;0.388226
trigger-0-bounded-lhs-1-neg-since;4n;0.726;0.700;0.017;0.101365;0.355805
trigger-0-bounded-lhs-1-neg-since;4l;0.587;0.562;0.016;0.113477;0.349782
trigger-0-bounded-lhs-1-neg-since;4c;3.040;2.999;0.031;0.444828;1.55043
trigger-0-bounded-lhs-1-neg-since;8n;1.646;1.615;0.020;0.235116;0.729185
trigger-0-bounded-lhs-1-neg-since;8l;1.219;1.190;0.019;0.24574;0.766396
trigger-0-bounded-lhs-1-neg-since;8c;13.882;13.761;0.105;2.16366;6.23977
trigger-0-bounded-lhs-1-neg-since;baseline;0.153;0.135;0.009;0.025967;0.081953
trigger-0-bounded-lhs-1-neg-since;2n;0.319;0.299;0.015;0.044536;0.182945
trigger-0-bounded-lhs-1-neg-since;2l;0.298;0.278;0.015;0.055518;0.169433
trigger-0-bounded-lhs-1-neg-since;2c;0.635;0.612;0.012;0.095359;0.378548
trigger-0-bounded-lhs-1-neg-since;4n;0.725;0.702;0.014;0.103137;0.357571
trigger-0-bounded-lhs-1-neg-since;4l;0.585;0.562;0.012;0.112182;0.349389
trigger-0-bounded-lhs-1-neg-since;4c;3.036;2.991;0.036;0.444927;1.54448
trigger-0-bounded-lhs-1-neg-since;8n;1.624;1.594;0.019;0.231901;0.718396
trigger-0-bounded-lhs-1-neg-since;8l;1.221;1.189;0.021;0.246891;0.765542
trigger-0-bounded-lhs-1-neg-since;8c;13.923;13.805;0.110;2.22512;6.3093
trigger-0-bounded-lhs-1-neg-since;baseline;0.159;0.139;0.010;0.026751;0.084285
trigger-0-bounded-lhs-1-neg-since;2n;0.320;0.300;0.010;0.044499;0.183451
trigger-0-bounded-lhs-1-neg-since;2l;0.290;0.271;0.010;0.054337;0.16437
trigger-0-bounded-lhs-1-neg-since;2c;0.645;0.619;0.015;0.095377;0.382161
trigger-0-bounded-lhs-1-neg-since;4n;0.753;0.703;0.018;0.102513;0.359833
trigger-0-bounded-lhs-1-neg-since;4l;0.590;0.567;0.013;0.112363;0.352424
trigger-0-bounded-lhs-1-neg-since;4c;3.042;3.000;0.030;0.438788;1.55104
trigger-0-bounded-lhs-1-neg-since;8n;1.608;1.577;0.024;0.227587;0.70953
trigger-0-bounded-lhs-1-neg-since;8l;1.220;1.191;0.018;0.247125;0.765538
trigger-0-bounded-lhs-1-neg-since;8c;13.845;13.724;0.106;2.06776;6.11806
trigger-0-bounded-lhs-1-neg-since;baseline;0.157;0.137;0.010;0.026178;0.082406
trigger-0-bounded-lhs-1-neg-since;2n;0.321;0.301;0.010;0.045166;0.184156
trigger-0-bounded-lhs-1-neg-since;2l;0.290;0.270;0.015;0.053893;0.16453
trigger-0-bounded-lhs-1-neg-since;2c;0.639;0.616;0.013;0.095289;0.379841
trigger-0-bounded-lhs-1-neg-since;4n;0.712;0.688;0.019;0.099261;0.350196
trigger-0-bounded-lhs-1-neg-since;4l;0.589;0.565;0.019;0.11397;0.350649
trigger-0-bounded-lhs-1-neg-since;4c;3.024;2.980;0.032;0.435977;1.54085
trigger-0-bounded-lhs-1-neg-since;8n;1.655;1.621;0.024;0.246691;0.73948
trigger-0-bounded-lhs-1-neg-since;8l;1.223;1.191;0.022;0.246233;0.767539
trigger-0-bounded-lhs-1-neg-since;8c;13.943;13.823;0.113;2.23254;6.32553
trigger-0-bounded-lhs-1-neg-since;baseline;0.154;0.136;0.013;0.026264;0.082748
trigger-0-bounded-lhs-1-neg-since;2n;0.320;0.301;0.010;0.044739;0.183395
trigger-0-bounded-lhs-1-neg-since;2l;0.300;0.278;0.012;0.055227;0.168923
trigger-0-bounded-lhs-1-neg-since;2c;0.631;0.607;0.015;0.09321;0.373675
trigger-0-bounded-lhs-1-neg-since;4n;0.731;0.707;0.013;0.104218;0.362035
trigger-0-bounded-lhs-1-neg-since;4l;0.577;0.554;0.013;0.110343;0.34339
trigger-0-bounded-lhs-1-neg-since;4c;3.086;3.043;0.035;0.432776;1.60453
trigger-0-bounded-lhs-1-neg-since;8n;1.637;1.606;0.025;0.232743;0.725734
trigger-0-bounded-lhs-1-neg-since;8l;1.233;1.204;0.019;0.245728;0.768372
trigger-0-bounded-lhs-1-neg-since;8c;13.991;13.870;0.109;2.24351;6.35537
trigger-0-bounded-lhs-1-since;baseline;0.158;0.137;0.011;0.027335;0.08317
trigger-0-bounded-lhs-1-since;2n;0.324;0.302;0.017;0.050669;0.186665
trigger-0-bounded-lhs-1-since;2l;0.324;0.301;0.011;0.065296;0.1897
trigger-0-bounded-lhs-1-since;2c;0.657;0.631;0.014;0.104729;0.400253
trigger-0-bounded-lhs-1-since;4n;0.737;0.709;0.020;0.115201;0.368003
trigger-0-bounded-lhs-1-since;4l;0.606;0.578;0.017;0.125167;0.367117
trigger-0-bounded-lhs-1-since;4c;3.085;3.035;0.036;0.508366;1.56865
trigger-0-bounded-lhs-1-since;8n;1.731;1.697;0.022;0.291448;0.792011
trigger-0-bounded-lhs-1-since;8l;1.265;1.233;0.019;0.27831;0.798735
trigger-0-bounded-lhs-1-since;8c;14.194;14.070;0.106;2.52959;6.56407
trigger-0-bounded-lhs-1-since;baseline;0.180;0.140;0.013;0.02862;0.086583
trigger-0-bounded-lhs-1-since;2n;0.326;0.307;0.010;0.051458;0.189419
trigger-0-bounded-lhs-1-since;2l;0.307;0.288;0.010;0.062328;0.181353
trigger-0-bounded-lhs-1-since;2c;0.655;0.632;0.017;0.105383;0.402008
trigger-0-bounded-lhs-1-since;4n;0.733;0.708;0.016;0.115267;0.366396
trigger-0-bounded-lhs-1-since;4l;0.597;0.572;0.016;0.124186;0.363535
trigger-0-bounded-lhs-1-since;4c;3.076;3.032;0.032;0.510112;1.56906
trigger-0-bounded-lhs-1-since;8n;1.733;1.700;0.023;0.283458;0.78618
trigger-0-bounded-lhs-1-since;8l;1.243;1.213;0.018;0.273167;0.784969
trigger-0-bounded-lhs-1-since;8c;14.155;14.041;0.103;2.40919;6.41941
trigger-0-bounded-lhs-1-since;baseline;0.154;0.137;0.008;0.027759;0.084204
trigger-0-bounded-lhs-1-since;2n;0.321;0.300;0.014;0.050405;0.184375
trigger-0-bounded-lhs-1-since;2l;0.316;0.297;0.015;0.063721;0.186703
trigger-0-bounded-lhs-1-since;2c;0.660;0.638;0.012;0.104935;0.402185
trigger-0-bounded-lhs-1-since;4n;0.724;0.700;0.013;0.112044;0.361558
trigger-0-bounded-lhs-1-since;4l;0.609;0.586;0.014;0.124051;0.37649
trigger-0-bounded-lhs-1-since;4c;3.102;3.056;0.034;0.512787;1.58094
trigger-0-bounded-lhs-1-since;8n;1.748;1.705;0.022;0.291289;0.794704
trigger-0-bounded-lhs-1-since;8l;1.259;1.230;0.019;0.279714;0.798148
trigger-0-bounded-lhs-1-since;8c;14.033;13.913;0.108;2.40271;6.39398
trigger-0-bounded-lhs-1-since;baseline;0.153;0.134;0.009;0.027113;0.082032
trigger-0-bounded-lhs-1-since;2n;0.325;0.305;0.015;0.051466;0.189607
trigger-0-bounded-lhs-1-since;2l;0.310;0.289;0.014;0.062372;0.1812
trigger-0-bounded-lhs-1-since;2c;0.655;0.633;0.017;0.10471;0.401859
trigger-0-bounded-lhs-1-since;4n;0.733;0.708;0.016;0.113801;0.366693
trigger-0-bounded-lhs-1-since;4l;0.601;0.576;0.016;0.124951;0.365448
trigger-0-bounded-lhs-1-since;4c;3.106;3.061;0.031;0.517003;1.58799
trigger-0-bounded-lhs-1-since;8n;1.735;1.703;0.025;0.292521;0.79801
trigger-0-bounded-lhs-1-since;8l;1.246;1.216;0.019;0.274148;0.788625
trigger-0-bounded-lhs-1-since;8c;13.951;13.834;0.112;2.36248;6.32588
trigger-0-bounded-lhs-1-since;baseline;0.156;0.137;0.012;0.028094;0.083992
trigger-0-bounded-lhs-1-since;2n;0.331;0.312;0.010;0.051378;0.195991
trigger-0-bounded-lhs-1-since;2l;0.308;0.288;0.009;0.062908;0.18159
trigger-0-bounded-lhs-1-since;2c;0.655;0.632;0.018;0.105508;0.400453
trigger-0-bounded-lhs-1-since;4n;0.741;0.714;0.017;0.112392;0.365413
trigger-0-bounded-lhs-1-since;4l;0.599;0.576;0.013;0.124461;0.365199
trigger-0-bounded-lhs-1-since;4c;3.071;3.028;0.030;0.503364;1.56134
trigger-0-bounded-lhs-1-since;8n;1.702;1.669;0.025;0.282774;0.774812
trigger-0-bounded-lhs-1-since;8l;1.251;1.221;0.019;0.274898;0.791716
trigger-0-bounded-lhs-1-since;8c;13.976;13.846;0.114;2.36599;6.3297
trigger-0-bounded-lhs-1-since;baseline;0.148;0.132;0.010;0.026714;0.080866
trigger-0-bounded-lhs-1-since;2n;0.323;0.301;0.014;0.050976;0.185651
trigger-0-bounded-lhs-1-since;2l;0.311;0.292;0.010;0.063539;0.184211
trigger-0-bounded-lhs-1-since;2c;0.659;0.636;0.013;0.105338;0.404049
trigger-0-bounded-lhs-1-since;4n;0.729;0.705;0.014;0.112995;0.363565
trigger-0-bounded-lhs-1-since;4l;0.609;0.584;0.017;0.123886;0.375032
trigger-0-bounded-lhs-1-since;4c;3.113;3.068;0.039;0.511454;1.58846
trigger-0-bounded-lhs-1-since;8n;1.707;1.676;0.024;0.281951;0.775311
trigger-0-bounded-lhs-1-since;8l;1.248;1.220;0.018;0.273972;0.78987
trigger-0-bounded-lhs-1-since;8c;13.986;13.866;0.105;2.39167;6.36439
trigger-0-bounded-lhs-1-since;baseline;0.152;0.133;0.011;0.026891;0.081346
trigger-0-bounded-lhs-1-since;2n;0.327;0.308;0.010;0.051858;0.190432
trigger-0-bounded-lhs-1-since;2l;0.312;0.293;0.010;0.064049;0.184567
trigger-0-bounded-lhs-1-since;2c;0.654;0.631;0.017;0.105885;0.401303
trigger-0-bounded-lhs-1-since;4n;0.734;0.709;0.017;0.115172;0.371449
trigger-0-bounded-lhs-1-since;4l;0.612;0.587;0.014;0.124577;0.376966
trigger-0-bounded-lhs-1-since;4c;3.113;3.051;0.037;0.513479;1.58006
trigger-0-bounded-lhs-1-since;8n;1.718;1.685;0.024;0.282256;0.780003
trigger-0-bounded-lhs-1-since;8l;1.249;1.219;0.018;0.273183;0.788612
trigger-0-bounded-lhs-1-since;8c;14.336;14.218;0.111;2.5584;6.61711
trigger-0-bounded-lhs-1-since;baseline;0.152;0.133;0.011;0.026932;0.081436
trigger-0-bounded-lhs-1-since;2n;0.328;0.307;0.012;0.051253;0.188726
trigger-0-bounded-lhs-1-since;2l;0.315;0.296;0.010;0.063063;0.184702
trigger-0-bounded-lhs-1-since;2c;0.658;0.634;0.014;0.1054;0.402431
trigger-0-bounded-lhs-1-since;4n;0.723;0.700;0.013;0.112663;0.362272
trigger-0-bounded-lhs-1-since;4l;0.606;0.584;0.013;0.126386;0.370519
trigger-0-bounded-lhs-1-since;4c;3.084;3.040;0.039;0.513024;1.57463
trigger-0-bounded-lhs-1-since;8n;1.738;1.707;0.020;0.287989;0.79128
trigger-0-bounded-lhs-1-since;8l;1.263;1.233;0.019;0.277578;0.79776
trigger-0-bounded-lhs-1-since;8c;14.000;13.879;0.111;2.38104;6.36697
trigger-0-bounded-lhs-1-since;baseline;0.153;0.133;0.015;0.027018;0.08145
trigger-0-bounded-lhs-1-since;2n;0.328;0.305;0.014;0.05068;0.186727
trigger-0-bounded-lhs-1-since;2l;0.310;0.290;0.015;0.062413;0.183551
trigger-0-bounded-lhs-1-since;2c;0.663;0.640;0.018;0.108293;0.407838
trigger-0-bounded-lhs-1-since;4n;0.731;0.708;0.014;0.114554;0.367143
trigger-0-bounded-lhs-1-since;4l;0.595;0.569;0.016;0.123348;0.360826
trigger-0-bounded-lhs-1-since;4c;3.066;3.022;0.032;0.497074;1.55437
trigger-0-bounded-lhs-1-since;8n;1.694;1.661;0.024;0.278632;0.769157
trigger-0-bounded-lhs-1-since;8l;1.249;1.220;0.018;0.274933;0.791341
trigger-0-bounded-lhs-1-since;8c;14.037;13.907;0.109;2.40383;6.3943
trigger-0-bounded-lhs-1-since;baseline;0.156;0.137;0.010;0.027593;0.08357
trigger-0-bounded-lhs-1-since;2n;0.327;0.307;0.010;0.051933;0.189976
trigger-0-bounded-lhs-1-since;2l;0.311;0.292;0.013;0.063616;0.183926
trigger-0-bounded-lhs-1-since;2c;0.654;0.629;0.016;0.10483;0.399376
trigger-0-bounded-lhs-1-since;4n;0.719;0.697;0.014;0.111389;0.3608
trigger-0-bounded-lhs-1-since;4l;0.587;0.565;0.012;0.122256;0.35791
trigger-0-bounded-lhs-1-since;4c;3.076;3.033;0.032;0.504421;1.56415
trigger-0-bounded-lhs-1-since;8n;1.744;1.712;0.020;0.295116;0.80007
trigger-0-bounded-lhs-1-since;8l;1.303;1.253;0.025;0.285833;0.81283
trigger-0-bounded-lhs-1-since;8c;13.974;13.855;0.105;2.38111;6.35614
trigger-0-bounded-lhs-2-historically;baseline;0.207;0.184;0.011;0.041519;0.1158
trigger-0-bounded-lhs-2-historically;2n;0.436;0.412;0.012;0.074704;0.249142
trigger-0-bounded-lhs-2-historically;2l;0.400;0.375;0.012;0.083924;0.246132
trigger-0-bounded-lhs-2-historically;2c;0.907;0.862;0.020;0.15209;0.530964
trigger-0-bounded-lhs-2-historically;4n;0.976;0.945;0.018;0.169524;0.474427
trigger-0-bounded-lhs-2-historically;4l;0.799;0.770;0.019;0.180835;0.513273
trigger-0-bounded-lhs-2-historically;4c;4.103;4.048;0.045;0.733072;2.00298
